sku,price,product_name,product_name_ar
48,102,AMBEZIM-G 30 TAB,«„»Ì“Ì„-ÃÏ 30 ﬁ—’
49,31718,MABTHERA V.SC 1400 MG 1 11.7 ML,„«»ÀÌ—« 1400 „Ã„ ›Ì«· 11.7 „· À·«Ã…
344,80,BETADINE ANTISEPTIC 10%SOLUTION 120 ML,»Ì «œÌ‰ „Õ·Ê· „ÿÂ— 10% 120 „· „Ê‰œÏ
S13808,60,Essie Nail Polish 655,≈Ì”Ì ÿ·«¡ √Ÿ«›— 655
1276,52,NEOZOLID 600 MG 3 TAB,‰ÌÊ“Ê·Ìœ 600 „Ã„ 3 ﬁ—’
346,73.5,AMARYL M 2 MG/500 30 TAB,«„«—Ì· «„ 2/500„Ã„ 30 ﬁ—’
347,60,ANTODINE 20 MG 30 TAB,«‰ ÊœÌ‰ 20 „Ã„ 30 ﬁ—’
348,92,FLUMOX 1000 MG 15 TAB,›·Ê„Êﬂ” 1000 „Ã„ 15 ﬁ—’
354,243,PANTOGAR 90 CAP,»«‰ ÊÃ«— 90 ﬂ»”Ê·…
360,56,TRENTAL SR 400 MG 20 TAB, —‰ «· «” ¬— 400 „Ã„ 20 ﬁ—’
363,63,POLYFRESH 0.2%EYE DROPS 10 ML,»Ê·Ì ›—Ì‘ 2„Ã„ / „· ﬁÿ—… ⁄Ì‰ 10 „·
1295,64,VITA STRESS 20 TAB,›Ì «” —Ì” 20 ﬁ—’
1298,38,TRITOSPOT CREAM 15 GM, —Ì Ê”»Ê  ﬂ—Ì„ 15 Ã„
367,32,ONE TWO THREE (1 2 3) SYRUP 120 ML,Ê«‰ ÊÀ—Ï ‘—«» 120 „··Ï
369,87,DUPHALAC SYRUP 200 ML,œÊ›«·«ﬂ ‘—«» 200 „·
1303,22,NOSTAMINE EYE/NOSE DROP 15 ML,‰Ê” «„Ì‰ ﬁÿ—… 15 „·
1309,90,CHROMITRON 30 CAP,ﬂ—Ê„Ì —Ê‰ 30 ﬂ»”Ê·
380,90,DICLAC 75 MG 20 TAB,œÌﬂ·«ﬂ 75 „Ã„ 20 ﬁ—’
1315,89,XITHRONE 200 MG SUSP. 25 ML,“ÌÀ—Ê‰ 200„Ã„/5„· ‘—«» „⁄·ﬁ 25 „·
386,56,TRIAMERICAN VIAL DRY IM 1 G 1, —Ì«„—Ìﬂ«‰ 1 Ã„ ›Ì«·
1318,28,FAMOTAK 20 MG 20 TAB,›«„Ê «ﬂ 20 „Ã„ 20 ﬁ—’
388,72,ROWACHOL 45 CAP,—Ê«ﬂÊ· 45 ﬂ»”Ê·
1323,36,MOBITIL 15 MG 10 TAB,„Ê»Ì Ì· 15 „Ã„ 10 ﬁ—’
393,110,FLOXAMO 1000 MG 16 TAB,›·Êﬂ”«„Ê 1 Ã„ 16 ﬁ—’
398,240,REGIMAX 120 MG 30 CAP,—ÃÌ„«ﬂ” 120 „Ã„ 30 ﬂ»”Ê·
402,128,OMNEVORA I.M. AMP. 8 * 2 ML,«Ê„‰Ì›Ê—« 8 «„»Ê·
403,34,DEVAROL S 200.000 I.U/2 ML 1 I.M AMP.,œÌ›«Ê—·-«” 200.000 ÊÕœ… œÊ·Ì… / 2 „·  1 «„»Ê·
405,24,APIDONE SYRUP 125 ML,«»ÌœÊ‰ ‘—«» 125 „·
406,207.5,BEPANTHEN CREAM 30 GM,»Ì»«‰ÀÌ‰ ﬂ—Ì„ 30 Ã„
407,250,NESTOGEN 2 MILK 400 GM,‰” ÊÃÌ‰ 2 ·»‰ 400 Ã„
408,23,PRISOLINE EYE/NASAL DROPS 15 ML,»—Ì“Ê·Ì‰ ‰ﬁÿ 15 „·
1340,30,VERMIZOLE 200 MG 6 TAB,›Ì—„Ì“Ê· 200 „Ã„ 6 «ﬁ—«’
1344,25,BLOKIUM DIU 15 TAB,»·ÊﬂÌÊ„ œÌÊ 100/25„Ã„ 15 ﬁ—’
415,19,BIOVIT-12 DEPOT I.M. 2 AMP.,»ÌÊ›Ì  12 œÌ»Ê 2 «„»Ê· ⁄÷·
419,11.5,MINALAX 10 TAB,„Ì‰«·«ﬂ” 10 «ﬁ—«’
1351,51,DIAVANCE 5 MG/500 30 TAB,œÌ«›«‰” 5/500 „Ã„ 30 ﬁ—’
1352,78,CABERGAMOUN 0.5 MG 2 TAB,ﬂ«»—Ã«„Ê‰ 0.5 „Ã„ 2 ﬁ—’
422,96,TAVACIN 750 MG 5 TAB, «›«”Ì‰ 750 „Ã„ 5 ﬁ—’
1356,90,ALKAPRIDE SCORED 50 MG 30 TAB,«·ﬂ«»—«Ìœ 50 „Ã„ 30 ﬁ—’
425,150,CHROMAX 60 CAP,ﬂ—Ê„«ﬂ” 60 ﬂ»”Ê·
1361,76,HIPAMAX PLUS 20 CAP,ÂÌ»«„«ﬂ” »·” 20 ﬂ»”Ê·
S13809,60,Essie Nail Polish 663,≈Ì”Ì ÿ·«¡ √Ÿ«›— 663
435,54,VOLTAREN ADULT 100 MG 10 SUPP.,›Ê· «—Ì‰ 100 „Ã„ 10 «ﬁ„«⁄
438,18,BETADERM 0.1%CREAM 15 GM,»Ì «œÌ—„ 0.1% ﬂ—Ì„ 15 Ã„
51,46611,ZYTIGA F.C.TABS 500 MG 60,“Ì ÌÃ« 500 „Ã„ 60 ﬁ—’
52,386,DUPHASTON 10 MG 60 TAB,œÊ›«” Ê‰ 10 „Ã„ 60 ﬁ—’
54,51,VIRECTA 100 MG 9 TAB,›«Ì—ﬂ « 100 „Ã„ 9 ﬁ—’
55,71,GABIMASH TABS 800 MG 20,Ã«»Ì„«‘ 800 „Ã„ 20 ﬁ—’
56,71966,KEYTRUDA V.IV 100 MG 1 4 ML,ﬂÌ —Êœ« 100 „Ã„ 4 „· 1 ›Ì«·
57,13501,AVASTIN V.IV INFUS. 400 MG 1 16,«›«” Ì‰ 400 „Ã„ ›Ì«· 16 „· À·«Ã… —Ê‘
60,254,RIVAROSPIRE 10 MG 20 TAB,—Ì›«—Ê”»Ì— 10 „Ã„ 20 ﬁ—’
61,602,FORXIGA 10 MG 28 TAB,›Ê—”ÌÃ« 10 „Ã„ 28 ﬁ—’
62,280,FORADIL 12 MCG 30 INHALE CAP,›Ê—«œÌ· 30 ﬂ»”Ê· ··«” ‰‘«ﬁ
63,52401,KISQALI FILM C.TABS 200 MG 63,ﬂÌ”ﬂ«·Ï 200 „Ã„ 63 ﬁ—’
64,5600,LUCENTIS VIAL INTRAV 10 MG /ML 1,·Ê”‰ ” 10 „Ã„ 1 ›Ì«· À·«Ã…
67,124,TAMSULIN RETARD 0.4 MG 28 CAP, «„”Ê·Ì‰ 0.4 „Ã„ 28 ﬂ»”Ê·
68,1,11,24
69,1,4,21
1001,364,NEXIUM 10 MG 28 SACHETS,‰Ìﬂ”ÌÊ„ 10 „Ã„ 28 ﬂÌ”
71,150,PRAVOTIN 100 MG 14 SACHETS,»—«›Ê Ì‰ 100 „Ã„ 14 ﬂÌ”
1002,130,SANSO C PLUS 28 TAB,”«‰”Ê ”Ì »·” 28 ﬁ—’
1003,138,VILDAFORMIN 50MG/1000 MG 30 TAB,›Ì·œ«›Ê—„Ì‰ 50 / 1000 „Ã„ 30 ﬁ—’
73,134,TAVANIC 500 MG 5 TAB, «›«‰Ìﬂ 500 „Õ„ 5 ﬁ—’
1004,96,ZOVIRAX DS 400 MG/5 ML SUSP. 100 ML,“Ê›Ì—«ﬂ” „÷«⁄› «·ﬁÊ… 400„Ã„/5„· ‘—«» „⁄·ﬁ 100 „·
1005,1,5,37
76,8578,ENBREL V.SC 50 MG 4,«‰»—Ì· 50 „Ã„ 4 ›Ì«· À·«Ã…
1007,3559,ENTRESTO 200 MG (103/97) 56 TAB,«‰ —Ì” Ê 200 „Ã„ 56 ﬁ—’
77,79,ZITHROMAX 250 MG 6 CAP,“ÌÀ—Ê„«ﬂ” 250 „Ã„ 6 ﬂ»”Ê·…
1009,55,UNICTAM 375 MG 12 TAB,ÌÊ‰Ìﬂ «„ 375 „Ã„ 12 ﬁ—’
79,39,COMTREX HEAD C.C.TAB 20,ﬂÊ„ —ﬂ” 20 «ﬁ—«’
1010,380,SANSO LACTOFERRIN 30 CAP,”«‰”Ê ·«ﬂ Ê›—Ì‰ 250 „Ã„ 30 ﬂ»”Ê·…
80,1107,LANTUS 100 I.U./ ML 5 CARTRIDGE,·«‰ Ê” 100 ÊÕœ… 5 Œ—ÿÊ‘…
1011,385,MERONEM 1 GM I.V. VIAL,„Ì—Ê‰Ì„ 1 Ã„ ›Ì«·
1372,70,CLEAR AIR 10 MG 14 TAB,ﬂ·Ì— «Ì— 10 „Ã„ 14 ﬁ—’
442,26,LIDOCAINE 10% SPRAY 15 ML,·ÌœÊﬂ«ÌÌ‰ 10% ”»—«Ï
1374,20,CALCIMAT 500 MG 12 CAP,ﬂ«·”Ì„«  500 „Ã„ 12 ﬂ»”Ê·…
443,32,PRIDOCAINE CREAM 15 GM,»—ÌœÊﬂ«ÌÌ‰ ﬂ—Ì„ 15 Ã„
444,48,LIBRAX 30 TAB,·Ì»—«ﬂ” 30 ﬁ—’
1376,80,CEREBROPROVE 100 MG/ML ORAL DROPS 30 ML,”—Ì»—Ê»—Ê› 100„Ã„/„· ‰ﬁÿ »«·›„ 30 „·
445,274,NETLOOK 20 MG 20 CAP,‰  ·Êﬂ 20 „Ã„ 20 ﬂ»”Ê·
450,36,DECLOPHEN 75 MG/3 ML 3 AMP.,œÌﬂ·Ê›Ì‰ 75 „Ã„ / 3 „· 3 «„»Ê·
1382,30,AMRIZOLE-N 5 VAGINAL SUPP.,«„—Ì“Ê·-«‰ 5 «ﬁ„«⁄ „Â»·Ì…
452,24,ANTINAL 220 MG/5 ML SUSP. 60 ML,«‰ Ì‰«· 220„Ã„/5„· ‘—«» „⁄·ﬁ 60 „·
453,27,DEXATROL EYE/EAR DROPS 5 ML,œÌﬂ”« —Ê· ﬁÿ—… ⁄Ì‰/√–‰ 5 „·
454,55,NATRILIX C. S.R. 1.50 MG 30 TAB,‰« —Ì·Ìﬂ” «” ¬— 1.5 „Ã„ 30 ﬁ—’
1386,90,TARDANZA 60 MG 3 TAB, «—œ«‰“« 60 „Ã„ 3 ﬁ—’
455,71.5,HIBIOTIC 625 MG 16 TAB,Â«Ï »ÌÊ ﬂ 625 „Ã„ 16 ﬁ—’
1389,44,CLEAREST 14 CAP,ﬂ·Ì—Ì”  14 ﬂ»”Ê·…
1390,18,ISOPTO MAXITROL EYE DROP 5 ML,«Ì“Ê» Ê „«ﬂ”Ì —Ê· ﬁÿ—… ⁄Ì‰ 5 „·
459,54,HIBIOTIC N 457 MG/5 ML SUSP. 60 ML,Â«Ì »ÌÊ ﬂ «‰ 457 „Ã„/5„· ‘—«» „⁄·ﬁ 60 „·
1393,70,TECNOVULA 50 MG 20 TAB, ﬂ‰Ê›ÌÊ·« 50 „Ã„ 20 ﬁ—’
1395,110,SWEETAL 100 SACHETS,”ÊÌ «· 1Ã„ 100 ﬂÌ”
473,58,CAPOZIDE 30 TAB,ﬂ«»Ê“«Ìœ 50/25„Ã„ 30 ﬁ—’
1413,73,CALDIN-C 30 TAB,ﬂ«·œÌ‰ ”Ì 30 ﬁ—’
487,27,PLEGICA 1% EYE DROPS 10 ML,»·ÌÃÌﬂ« 1 % ﬁÿ—… ⁄Ì‰ 10 „·
488,24,TUSSKAN SYRUP 100 ML, Ê”ﬂ«‰ ‘—«» 100 „·
489,23,COUGHSED PARACETAMOL CHILDREN 12 SUPP.,ﬂ«›”Ìœ »«—«”Ì «„Ê· «ÿ›«· 12 ﬁ„⁄
492,258,ACTI-COLLA C 10 SACHETS,«ﬂ Ï ﬂÊ·«- ”Ï 10 ﬂÌ”
493,42,RANI-F 20 MG 6 SACHETS,—«‰Ï - › 20 „Ã„ ›Ê«— 6 ﬂÌ”
495,27,DERMOVATE 0.05%CREAM 25 GM,œÌ—„Ê›Ì  0.05 % ﬂ—Ì„ 25 Ã„
1429,910,CELLCEPT 250 MG 100 CAP,”Ì·”Ì»  250 „Ã„ 100 ﬂ»”Ê·
499,118.5,DOSTINEX .50 MG 2 TAB,œÊ” Ì‰ﬂ” 0.5 „Ã„ 2 ﬁ—’
502,72,KAPRON 500 MG 20 TAB,ﬂ«»—Ê‰ 500 „Ã„ 20 ﬁ—’
503,55.5,AMARYL 2 MG 30 TAB,«„«—Ì· 2 „Ã„ 30 ﬁ—’
504,33,AGGREX 75 MG 60 TAB,«Ã—ﬂ” 75 „Ã„ 60 ﬁ—’
1436,34,DEPAKINE 200 MG/ML ORAL SOLUTION 40 ML,œÌ»«ﬂÌ‰ 200 „Ã„ / „· „Õ·Ê· »«·›„ 40 „·
509,110,THIOTEX FORT 600 MG 20 CAP,ÀÌÊ Ìﬂ” ›Ê—  600 „Ã„ 20 ﬂ»”Ê·
1441,13,CETAL INFANTILE 120 MG 5 SUPP.,”Ì «· 120 „Ã„ 5 «ﬁ„«⁄ ··«ÿ›«·
510,39,VOLTAREN 1%EMULGEL 25 GM,›Ê· «—Ì‰ 1% «Ì„·ÃÌ· 25 Ã„
1443,103.5,TRILEPTAL 60 MG SUSP. 100 ML, —«Ì·Ì» «· 60 „Ã„ / „· ‘—«» „⁄·ﬁ 100 „·
513,24,OTRIVIN PEDIATRIC 0.05% NASAL DROPS 15 ML,«Ê —Ì›Ì‰ 0.05 % ‰ﬁÿ √‰› ··√ÿ›«· 15 „·
515,16,FLAGYL 125 MG/5 ML SUSP. 100 ML,›·«ÃÌ· 125 „Ã„ / 5 „· ‘—«» „⁄·ﬁ 100 „·
1447,110,BURNASORES 0.25% OINT. 15 GM,»—‰«”Ê—” 0.25% „—Â„ 15 Ã„
516,56,HYDROQUINE 200 MG 20 TAB,ÂÌœ—ÊﬂÌ‰ 200 „Ã„ 20 ﬁ—’
517,86,CERVITAM 20 CAP,”Ì—›Ì «„ 20 ﬂ»”Ê·…
1449,69,XILONE FORTE 15 MG/5ML SYRUP 100 ML,“Ì·Ê‰ ›Ê—  15 „Ã„/5 „· ‘—«» 100 „·
518,42.5,TOBRADEX EYE OINT. 3.5 GM, Ê»—«œÌﬂ” „—Â„ ⁄Ì‰ 3.5 Ã„
519,78,DURICEF 500 MG/5 ML SUSP. 60 ML,œÌÊ—Ì”Ì› 500 „Ã„ / 5 „· ‘—«» „⁄·ﬁ 60 „·
521,25,PARAMOL 500 MG 20 TAB,»«—«„Ê· 500 „Ã„ 20 ﬁ—’
1458,349,HERO BABY NUTRASENSE 1 400 GM,ÂÌ—Ê »Ì»Ì ‰ÌÊ —«”Ì‰” 1 ·»‰ 400 Ã„
531,21,DIGESTIN 20 TAB,œ«ÌÃ” Ì‰ 20 ﬁ—’
1463,31.5,CORTIPLEX B6 ADULT 3 AMP.,ﬂÊ— Ì»·Ìﬂ” » 6 ··ﬂ»«— 3 «„»Ê·
1464,25,POWER COLD & FLU 20 TAB,»«Ê— ﬂÊ·œ ¬‰œ ›·Ê 20 ﬁ—’
1465,98,FLAZACOR 30 MG 10 TAB,›·«“«ﬂÊ— 30 „Ã„ 10 ﬁ—’
534,106,TEGRETOL C.R 400 MG 20 TAB, Ã—Ì Ê· ”Ì ¬— 400 „Ã„ 20 ﬁ—’
1467,52,IVERZINE 1%LOTION 60 ML,«Ì›—“Ì‰ 1 % ·Ê”ÌÊ‰ 60 „·
543,240,PRONTOGEST 100 MG/2 ML I.M.10 AMP.,»—Ê‰ ÊÃÌ”  100„Ã„ / 2 „· 10 «„»Ê·
545,249,HERO BABY 1 MILK 400 GM,ÂÌ—Ê »Ì»Ì 1 ·»‰ 400 Ã„
548,220,TRIO-CLAR 42 CAP TAB, —ÌÊ ﬂ·«— 42 ﬂ»”Ê·
550,34.5,ACHTENON 2 MG 20 TAB,«ﬂ Ì‰Ê‰ 2 „Ã„ 20 ﬁ—’
1484,39,MOBITIL 15 MG/1.5 ML 3 AMP.,„Ê»Ì Ì· 15 „Ã„ / 1.5 „· 3 «„»Ê·
1485,53,BUSPAR 10 MG 20 TAB,»Ê”»«— 10 „Ã„ 20 ﬁ—’
557,51,ZYRTEC 0.1%SYRUP 100 ML,“Ì— Ìﬂ 0.1% ‘—«» 100 „·
558,49,CALAMYL-M.U.P LOTION 100 ML,ﬂ«·«„Ì·-«·„Â‰ ·Ê”ÌÊ‰ 100 „·
1490,105,PAROXETINE CR 25 MG 30 TAB,»«—Êﬂ” Ì‰ 25 „Ã„ 30 ﬁ—’ „„ œ «·„›⁄Ê·
560,35,FUSI 2%CREAM 15 GM,›ÌÊ”Ì 2 % ﬂ—Ì„ 15 Ã„
1492,234,NAPIBRADINE 5 MG 30 TAB,‰«»Ì»—«œÌ‰ 5 „Ã„ 30 ﬁ—’
1493,96,REMERON 30 MG 10 TAB,—Ì„Ì—Ê‰ 30 „Ã„ 10 ﬁ—’
1496,33,TRYPTIZOL TABS 25 MG 30, —Ì» “Ê· 25„Ã„ 30 ﬁ—’
565,68,NIZAPEX 2% SHAMPOO 80 ML,‰Ì“«»Ìﬂ” ‘«„»Ê 80 „·
566,46,ALGASON MASSAGE CREAM 40 GM,«·Ã«“Ê‰ ﬂ—Ì„ 40 Ã„
569,40,POWERCAPS 20 CAP,»«Ê— ﬂ«»” 20 ﬂ»”Ê·…
570,534,RIVAROSPIRE 15 MG 42 TAB,—Ì›«—”»Ì— 15 „Ã„ 42 ﬁ—’
1504,20,CORASORE 20 TAB,ﬂÊ—«”Ê— 150 „Ã„ 20 ﬁ—’
1509,63,XITHRONE 200 MG SUSP. 15 ML,“ÌÀ—Ê‰ 200 „Ã„/5 „· ‘—«» „⁄·ﬁ 15 „·
578,11,NOVALGIN OBLONG 500 MG 10 TAB,‰Ê›«·ÃÌ‰ «Ê»·Ê‰Ã 500 „Ã„ 10 ﬁ—’
580,69,CIPROFAR 500 MG 10 TAB,”Ì»—Ê›«— 500 „Ã„ 10 ﬁ—’
581,38,UR-AID 12 SACHETS,ÌÊ— «Ìœ «‰ ›Ê«— 12 ﬂÌ”
583,81,JUSPRIN 81 MG 60 TAB,ÃÊ”»—Ì‰ 81 „Ã„ 60 ﬁ—’
1517,57,GLYCODAL 30 CHEWABLE TAB,Ã·ÌﬂÊœ«· 30 ﬁ—’ „÷€
585,100,OSTEOCARE SYRUP 120 ML,«Ê” ÌÊﬂÌ— ‘—«» 120 „·
1012,212,KARBALTA 30 MG 28 CAP,ﬂ«—»«· « 30 „Ã„ 28 ﬂ»”Ê·
82,38,NIGHT CALM 3 MG 20 TAB,‰«Ì  ﬂ«·„ 3 „Ã„ 20 ﬁ—’
83,6641,ACTEMRA V.IV INFUS. 400 MG 1 20,«ﬂ Ì„—« 400 „Ã„ ›Ì«·
1013,92,REPARIL 40 MG 40 TAB,—Ì»«—Ì· 40 „Ã„ 40 ﬁ—’
84,56,OMEZ 20 MG 14 CAP,«Ê„Ì“ 20 „Ã„ 14 ﬂ»”Ê·
85,78,BRUFEN 400 MG 30 TAB,»—Ê›Ì‰ 400 „Ã„ 30 ﬁ—’
1015,2300,BOTOX V.IM DRY 100 IU 1,»Ê Êﬂ” 100 ÊÕœ… ›Ì«·
86,15873,NEXAVAR FILM C.TABS 200 MG 60,‰Ìﬂ”«›«—200„Ã„60ﬁ—’
1017,17.5,NORMO-TEARS EYE DROPS 15 ML,‰Ê—„Ê  Ì—“ ﬁÿ—… ⁄Ì‰ 15 „·
88,1,4,19
89,1700,ENTRESTO 50 MG (26/24) 28 TAB,«‰ —Ì” Ê 50 „Ã„ 28 ﬁ—’
1019,63,FELDENE 20 MG/ML I.M 6 AMP.,›·œÌ‰ 20 „Ã„ / „· 6 «„»Ê· ⁄÷·
90,65,DEXAMETHASONE-MUP 8 MG/2 ML 5 AMP.,œÌﬂ”«„ÌÀ«“Ê‰-«·„Â‰ 8 „Ã„ / 2 „· 5 «„»Ê·
1020,70,SIRDALUD 4 MG 20 TAB,”Ì—œ«·Êœ 4 „Ã„ 20 ﬁ—’
91,109,THIOTACID COMPOUND 600 MG 20 CAP,ÀÌÊ «”Ìœ „—ﬂ» 600 „Ã„ 20 ﬂ»”Ê·
1021,88,NEWCLAV 457 MG/5 ML SUSP. 80 ML,‰ÌÊﬂ·«› 457„Ã„/5„· ‘—«» „⁄·ﬁ 80 „·
92,368,CRESTOR 10 MG 28 TAB,ﬂ—Ì” Ê— 10 „Ã„ 28 ﬁ—’
1022,129,TAROLIMUS 0.03% OINT. 15 GM, «—Ê·Ì„” 0.03 % „—Â„ 15 Ã„
93,488,NEXIUM 40 MG 28 TAB,‰ﬂ”Ì«„ 40 „Ã„ 28 ﬁ—’
1023,33,CONTAFEVER N 200 MG/5ML SYRUP 120 ML,ﬂÊ‰ «›Ì›— «‰ 200„Ã„/5„· ‘—«» „⁄·ﬁ 120 „·
95,290,PRAVOTIN 100 MG 30 SACHETS,»—«›Ê Ì‰ 100 „Ã„ 30 ﬂÌ”
1025,226,NEXIUM 20 MG 28 TAB,‰ﬂ”Ì«„ 20 „Ã„ 28 ﬁ—’
96,156,GAPTIN 400 MG 30 CAP,Ã«» ‰ 400 „Ã„ 30 ﬂ»”Ê·…
1026,31,AMRIZOLE 125 MG/5 ML SUSP. 120 ML,«„—Ì“Ê· 125„Ã„/5„· ‘—«» „⁄·ﬁ 120 „·
97,60,EPICEPHIN 1 GM I.M. VIAL,«»Ì”Ì›Ì‰ 1 Ã„ ›Ì«· ⁄÷·
1027,85,LEVCET 5 MG 20 TAB,·Ì›”Ì  5 „Ã„ 20 ﬁ—’
98,1260,NOVORAPID 100 I.U./ ML 5 FLEXPEN,‰Ê›Ê—«»Ìœ 100 ÊÕœÂ 5 ﬁ·„
100,270,EXFORGE HCT 5/160/12.5 MG 14 TAB,«ﬂ”›Ê—Ã « ‘ ”Ì  Ì 5/160/12.5 „Ã„ 14 ﬁ—’
1030,32,CEFAZONE 1 GM VIAL,”Ì›«“Ê‰ 1 Ã„ ›Ì«· ⁄÷· «Ê Ê—Ìœ
1519,21,ALZENTAL 20 MG SUSP. 20 ML,«·“‰ «· 20„Ã„/„· ‘—«» „⁄·ﬁ 20 „·
589,52,PREDSOL FORTE 15MG/5ML SYRUP 60 ML,»—Ìœ”Ê· ›Ê—  15 „Ã„ /5 „· ‘—«» 60 „·
590,104,PANTAZOL 40 MG 14 TAB,»«‰ «“Ê· 40 „Ã„ 14 ﬁ—’
594,230,PEPTIC CARE 14 TAB,»» ﬂ ﬂÌ— 14 ﬁ—’
595,55,VENTOLIN EVOHALER 100 MCG / ACTUATION INHALER,›‰ Ê·Ì‰ «Ì›ÊÂÌ·— 100 „ﬂÃ„ / Ã—⁄… »Œ«Œ 200 Ã—⁄…
601,67.5,VITAYAMI 30 TAB,›Ì «Ì«„Ì 30 ﬁ—’
602,330,BEBELAC EC MILK 400 GM,»Ì»Ì·«ﬂ «Ï ”Ï ·»‰ 400 Ã„
1535,300,NAN 1 MILK 400 GM,‰«‰ 1 ·»‰ 400 Ã„
603,47,FUNGICAN 150 MG 2 CAP,›‰ÃÌﬂ«‰ 150 „Ã„ 2 ﬂ»”Ê·
605,31.5,GLYBOFEN 5/1000 MG 30 TAB,Ã·Ì»Ê›Ì‰ 5/1000 „Ã„ 30 ﬁ—’
1543,72,DURICEF 500 MG 12 CAP,œÌÊ—Ì”Ì› 500 „Ã„ 12 ﬂ»”Ê·
613,120,TIRATAM 100 MG / ML ORAL SOLUTION 120 ML, Ì—« «„ 100„Ã„/„· ‘—«» 120 „·
615,89,TEGRETOL 200 MG 30 TAB, Ã—Ì Ê· 200 „Ã„ 30 ﬁ—’
616,55,ECTOMETHRIN 5% ADULT LOTION 50 ML,«ﬂ Ê„À—Ì‰ 5 % ·Ê”ÌÊ‰ 50 „·
1551,36,SPECTONE 25 MG 20 TAB,”»Ìﬂ Ê‰ 25 „Ã„ 20 ﬁ—’
619,332,SYMBICORT 320/9 MCG TURBUHALER 60 DOSE,”Ì„»ÌﬂÊ—  320/9„ﬂÃ„  —»ÊÂÌ·— 60 Ã—⁄…
620,24,CETAL 500 MG 20 TAB,”Ì «· 500 „Ã„ 20 ﬁ—’
1555,71.5,BRONCHO-VAXOM PAED 10 SACHETS,»—Ê‰ﬂÊ-›«ﬂ”Ê„ «ÿ›«· 10 ﬂÌ”
627,40,ONE TWO THREE (1 2 3) 20 TAB,Ê«‰ ÊÀ—Ï «ﬁ—«’
1563,46,ALGESAL SURACTIVE CREAM 40 GM,«·Ã“«· ﬂ—Ì„ 40 Ã„
631,23.5,HEMOCLAR 0.5%CREAM 40 GM,ÂÌ„Êﬂ·«— 0.5% ﬂ—Ì„ 40 Ã„
633,23,COUGHSED PARACETAMOL INFANTS 12 SUPP.,ﬂ«›”Ìœ »«—«”Ì «„Ê· ··—÷⁄ 12 ﬁ„⁄
635,169,AUGMENTIN ES-600 SUSP. 75 ML,«ÊÃ„‰ Ì‰ «Ï «” 600„Ã„/5„· ‘—«» „⁄·ﬁ 75 „·
636,122,SINEMET 25/250 20 TAB,”Ì‰Ì„  250/25 „Ã„ 20 ﬁ—’
637,130,SELENIUM-ACE 30 TAB,”Ì·Ì‰ÌÊ„ «ÌÂ ”Ì «Ì 30 ﬁ—’
1573,26.5,AMARYL 1 MG 30 TAB,«„«—Ì· 1 „Ã„ 30 ﬁ—’
642,36,VASTAFLAM 50 MG 20 TAB,›«” «›·«„ 50 „Ã„ 20 ﬁ—’
643,34.5,GLUCOPHAGE 1000 MG 30 TAB,Ã·ÊﬂÊ›«Ã 1000 „Ã„ 30 ﬁ—’
645,81,GAPTIN 100 MG 30 CAP,Ã«» ‰ 100 „Ã„ 30 ﬂ»”Ê·…
1591,63,BISOCARD PLUS 5/12.5 MG 30 TAB,»Ì“Êﬂ«—œ »·” 5/12.5„Ã„ 30 ﬁ—’
661,38,INDOMETHACIN - ADCO 100 MG 10 SUPP.,«‰œÊ„ÌÀ«”Ì‰ - «œﬂÊ 100 „Ã„ 10 «ﬁ„«⁄
664,73,CLAVIMOX 457 MG/5 ML SUSP. 75 ML,ﬂ·«›Ì„Êﬂ” 457 „Ã„ / 5 „· ‘—«» „⁄·ﬁ 75 „·
1597,49,PENTAMIX SYRUP 120 ML,»‰ «„ﬂ” ‘—«» 120 „·
667,54,CEPOREX 1 G 8 TAB,ﬂÌ»Ê—ﬂ” 1 Ã„ 8 ﬁ—’
1601,20,FOLIC ACID MEPACO 500 Y 20 TAB,›Ê·Ìﬂ «”Ìœ - „Ì»«ﬂÊ 500 „ﬂÃ„ 20 ﬁ—’
669,120,MAALOX LEMON 20 SACHETS,„«·Êﬂ” 20 «ﬂÌ«” ·Ì„Ê‰
673,118,AERIUS 5 MG 20 TAB,«Ì—ÌÊ” 5 „Ã„ 20 ﬁ—’
1606,30,DEXAGLOBE AMP. 1 *2 ML,œÌﬂ”«Ã·Ê» 1 «„»Ê· 2 „·
1612,30,RENAL-S 12 SACHETS,—Ì‰«· «” ›Ê«— 12 ﬂÌ”
1617,374,RISPERDAL 4 MG 20 TAB,—Ì”»Ì—œ«· 4 „Ã„ 20 ﬁ—’
1619,28.5,ASPRICARLO 81 MG 30 CHEWABLE TAB,«”»—Ìﬂ«—·Ê 81 „Ã„ 30 ﬁ—’ ··„÷€
1622,144,ACYCLOVIR STADA 800 MG 35 TAB,«”Ìﬂ·Ê›Ì— ” «œ« 800 „Ã„ 35 ﬁ—’
695,40,CEVAMOL 400 MG 12 EFF. TAB,”Ì›«„Ê· 12 ﬁ—’ ›Ê«—
S13810,60,Essie Nail Polish 676,≈Ì”Ì ÿ·«¡ √Ÿ«›— 676
1642,35.5,GYNO-DAKTARIN 2%VAGINAL CREAM 40 GM,ÃÌ‰Ê œﬂ «—Ì‰ 2 % ﬂ—Ì„ „Â»·Ì 40 Ã„
